"Site","Year","Month","dd","ff","tmin","t","tmax","td","p0","p","ewm","um","sshn","radglo24","evt","ewsm","nm","umax","umin","tsoil_m","rrr"
"40745",1988,8,61.57,1.6,17.36,24.73,31.7,7.26,899.29,1006.63,10.39,34.36,11.41,NA,NA,32.29,0.87,49.9,22.55,13.9,0
"40745",1988,9,77.29,1.44,12.77,20.3,28.4,5.86,903.63,1013.26,9.7,41.28,10.28,NA,NA,25.58,0.6,60.9,24.37,9.37,3.1
"40745",1988,10,63.06,1,7.1,14.31,22.47,1.68,907.07,1019.65,7.04,44.94,8.81,NA,NA,17.21,1.67,67.55,27.94,3.1,0.3
"40745",1988,11,69.75,0.9,4.73,10.58,19.17,-0.12,905.96,1019.96,6.33,52.45,6.24,NA,NA,13.75,2.96,75.77,29.4,-0.27,4.7
"40745",1988,12,56.41,0.77,1.13,6.49,13.46,-2.09,903.81,1019.35,5.44,57.55,5.53,NA,NA,10.27,3.37,77.16,37.61,-3.23,6.9
"40745",1989,1,48.31,0.7,-6.1,-2.14,2.47,-7.23,905.14,1024.81,3.64,69.65,4.23,NA,NA,5.42,3.91,84.29,51.74,-8.39,45.2
"40745",1989,2,50.85,0.69,-5.69,-1.44,3.97,-7.44,907.26,1026.95,3.62,65.68,5.21,NA,NA,5.8,3.87,82.89,45.93,-8.96,68.9
"40745",1989,3,78.79,1.25,3.56,8.63,14.52,0.85,901.7,1016.01,6.68,60.96,6.43,NA,NA,11.74,4.27,82.87,39.19,-0.71,25
"40745",1989,4,76.75,1.52,8.09,14.89,22.21,0.24,904.56,1016.64,6.41,40.88,9.63,NA,NA,17.91,2.88,64.37,22.5,3.3,16
"40745",1989,5,71.09,1.47,11.34,18.56,25.39,2.9,903.59,1014.08,7.96,39.22,10.14,NA,NA,23.17,2.26,60.81,21.71,7.67,2.2
"40745",1989,6,61.92,1.98,18.39,26.33,33.52,4.23,899.57,1006.47,8.49,25.43,11.52,NA,NA,35.64,1.33,39.27,14.93,13.93,0
"40745",1989,7,101.41,2.72,21.66,28.69,35.22,4.96,898.99,1004.89,9.09,23.8,11.51,NA,NA,40.46,1.11,38.45,13.06,17.42,0.1
"40745",1989,8,57.18,1.87,18.04,25.95,33.28,3.82,899.86,1006.93,8.4,26.27,11.38,NA,NA,34.8,0.52,41.42,13.68,14,0
"40745",1989,9,61.04,1.63,12.32,20.43,28.82,-0.26,902.35,1011.93,6.38,28.61,9.73,NA,NA,25.63,1.05,47.2,15.23,8.4,0
"40745",1989,10,45.44,1.07,8.88,16.36,24.83,0.31,906.47,1018.15,6.53,38.1,8.54,NA,NA,20.2,1.59,58.94,19.68,4.68,1
"40745",1989,11,48.12,0.8,2.31,8.1,15.19,-1.16,906.98,1022.25,5.84,55.71,6.83,NA,NA,11.43,2.51,76.3,35.33,-0.73,17.2
"40745",1989,12,43.87,0.77,1.71,5.47,10.99,0.03,904.46,1020.45,6.25,70.49,4.21,NA,NA,9.3,4.27,88.27,47.77,-1.16,35.2
"40745",1990,1,56.41,0.93,-2.84,0.18,3.99,-2.85,906.22,1024.9,5.05,81.13,2.78,NA,NA,6.4,5.33,93.5,65.27,-5,36.8
"40745",1990,2,79.64,1.45,-0.43,3.18,7.98,-0.93,903,1019.92,5.78,76.64,4.61,NA,NA,8.03,4.61,92.14,57.11,-2.68,37
"40745",1990,3,88.99,2.05,2.19,8.11,15.44,-1.3,905.73,1020.83,5.75,56.89,6.57,NA,NA,11.68,3.87,81.35,33,-0.84,15.4
"40745",1990,4,90.12,2.04,8.92,14.29,20.52,6.08,901.09,1012.87,9.55,62.09,6.53,NA,NA,17.36,4.93,81.52,42.86,6.43,36.4
"40745",1990,5,90.08,2.5,13.99,21.33,28.68,4.89,901.85,1010.92,8.92,36.93,10.66,NA,NA,26.6,2.18,55.61,21.77,9.97,3.3
"40745",1990,6,74.29,2.37,19.64,27.48,34.72,5.45,898.26,1004.54,9.28,26.59,12.32,NA,NA,38.14,0.99,42.7,14.47,15.4,2
"40745",1990,7,62.18,2.71,20.05,27.29,33.7,6.87,898.74,1005.1,10.13,28.88,11.9,NA,NA,37.34,1.18,43.71,17.65,15.87,0.1
"40745",1990,8,43.75,1.85,18.94,26.4,33.62,6.26,900.7,1007.61,9.9,29.8,11.97,NA,NA,35.68,0.31,46,16.94,14.84,0
"40745",1990,9,44.25,1.26,13.39,22.35,30.95,1.43,902.53,1011.34,7.16,27.62,10.86,NA,NA,28.62,0.13,45.3,14.73,8.7,0
"40745",1990,10,46.21,1.03,6.64,14.12,22.4,1.65,906.64,1019.23,7.17,47.43,8.24,NA,NA,17.36,1.83,68.58,29.32,2.94,2.6
"40745",1990,11,30.12,0.6,4.2,10.84,18.85,0.35,907.26,1021.34,6.45,52.33,7.32,NA,NA,14.03,2.21,73.57,31.2,-0.21,11
"40745",1990,12,26.53,0.51,-2.59,1.54,7.2,-3.84,906.87,1025.05,4.79,71.59,3.52,NA,NA,7.7,4.67,85.63,53.8,-5.32,40.1
"40745",1991,1,47.82,0.67,-1.58,1.57,6,-1.5,905.54,1023.52,5.58,81.14,4.31,NA,NA,7.01,4.69,94.39,62.58,-3.33,47.9
"40745",1991,2,56.65,1.03,-1.3,2.2,7.43,-2.02,905.99,1023.77,5.5,75.85,4,NA,NA,7.73,5.43,91.64,54.75,-3.46,36
"40745",1991,3,66.29,1.5,3.58,6.88,11.05,2.84,903.93,1019.25,7.7,77.17,2.88,NA,NA,10.36,6.09,92.16,59.55,2.1,99.9
"40745",1991,4,70.92,1.67,9.8,15.29,21.29,6.82,902.56,1014.06,10.07,60.13,8.05,NA,NA,18.32,3.95,81.97,38.5,7.1,60.9
"40745",1991,5,79.35,1.72,12.03,17.97,24.45,8.12,899.74,1009.78,11.12,55.71,8.02,NA,NA,21.59,3.83,78.45,37.06,8.58,40.8
"40745",1991,6,76.33,2.26,17.23,24.56,30.95,7.05,899.95,1007.46,10.35,34.87,11.88,NA,NA,31.87,1.18,52.23,21.5,12.57,0
"40745",1991,7,66.49,2.27,19.49,27.28,33.95,7.79,897.8,1004.01,10.79,31.14,11.87,NA,NA,37.52,0.83,47.19,18.58,15.42,0
"40745",1991,8,44.76,1.71,17.09,25.19,32.73,4.27,899.93,1007.27,8.84,28.02,11.36,NA,NA,33.41,0.51,43.55,16.23,12.71,0
"40745",1991,9,55,1.57,14.01,21.11,28.54,6.13,904.12,1013.49,9.68,41.07,9.15,NA,NA,26.83,1.29,58.47,25.87,10.03,15.3
"40745",1991,10,21.73,0.41,7.81,14.8,22.05,1.04,907.1,1019.5,6.86,42.42,7.94,NA,NA,17.64,1.99,66.19,24.16,3.26,0.7
"40745",1991,11,33.42,0.51,2.78,8.21,14.9,0.25,908.28,1023.59,6.46,60.04,5.89,NA,NA,11.45,3.03,81.27,38.27,-1.1,3.3
"40745",1991,12,66.98,1.05,0.61,4.99,10.67,-0.94,903.86,1020.05,5.87,68.18,4.08,NA,NA,9.29,3.77,87.39,48.42,-3.3,25.1
"40745",1992,1,41.98,0.79,-3.35,0.43,5.47,-3.27,904.57,1022.96,5.03,77.6,3.18,NA,NA,6.73,4.97,91.03,59.9,-5.84,76.5
"40745",1992,2,61.38,1.19,-0.47,3.93,9.67,-1.32,901.19,1017.52,5.72,70.7,4.88,NA,NA,8.62,4.17,89.89,47.82,-3.76,26
"40745",1992,3,62.94,1.21,0.14,4.45,9.44,-0.67,903.63,1020.08,6.06,71.31,4.7,NA,NA,8.92,5.05,88.63,52.53,-2.07,60.1
"40745",1992,4,67.92,1.6,8.35,12.74,18.95,6.45,901.56,1013.96,9.88,68.57,5.02,NA,NA,15.47,5.51,87.33,48.07,5.27,61.2
"40745",1992,5,55.77,1.42,10.96,15.5,21.52,8.32,903.43,1014.93,11.43,65.02,6.79,NA,NA,18.61,4.84,82.97,48.77,8.45,52.2
"40745",1992,6,64.92,1.55,17.43,23.92,30.63,12.43,899.14,1006.62,14.58,52.25,10.25,2163.1,7.03,31.04,2.79,72.7,33.37,13.63,46.1
"40745",1992,7,37.18,1.93,18.9,27.11,34.15,14.23,899.02,1005.17,16.47,46.12,12.51,1554.26,10.65,37.18,0.18,60,35.26,14,0
